datee,symbol,close_price,,,,,,,
2021-03-14,BTC,"59,113.70",,,,,,,
2022-03-14,XRP,0.7746,,,,,,,
2022-03-14,SOL,81.223,,,,,,,
2022-03-14,ETH,"2,589.30",,,,,,,
2022-03-14,BTC,"39,671.10",,,,,,,
2023-03-14,XRP,0.3726,,,,,,,
2023-03-14,SOL,20.914,,,,,,,
2023-03-14,ETH,"1,700.15",,,,,,,
2023-03-14,BTC,"24,699.70",,,,,,,
2024-03-14,XRP,0.6692,,,,,,,
2024-03-14,SOL,176.523,,,,,,,
2024-03-14,ETH,"3,883.94",,,,,,,
2024-03-14,BTC,"71,387.50",,,,,,,
2021-03-15,XRP,0.4357,,,,,,,
2021-03-15,SOL,14.28,,,,,,,
2021-03-15,ETH,"1,792.38",,,,,,,
2021-03-15,BTC,"55,791.30",,,,,,,
2022-03-15,XRP,0.7659,,,,,,,
2022-03-15,SOL,82.85,,,,,,,
2022-03-15,ETH,"2,617.43",,,,,,,
2022-03-15,BTC,"39,285.70",,,,,,,
2023-03-15,XRP,0.359,,,,,,,
2023-03-15,SOL,19.261,,,,,,,
2023-03-15,ETH,"1,649.65",,,,,,,
2023-03-15,BTC,"24,282.70",,,,,,,
2024-03-15,XRP,0.6341,,,,,,,
2024-03-15,SOL,183.334,,,,,,,
2024-03-15,ETH,"3,741.12",,,,,,,
2024-03-15,BTC,"69,463.70",,,,,,,
2021-03-16,XRP,0.4604,,,,,,,
2021-03-16,SOL,13.805,,,,,,,
2021-03-16,ETH,"1,804.85",,,,,,,
2021-03-16,BTC,"56,889.70",,,,,,,
2022-03-16,XRP,0.7919,,,,,,,
2022-03-16,SOL,87.795,,,,,,,
2022-03-16,ETH,"2,773.94",,,,,,,
2022-03-16,BTC,"41,118.70",,,,,,,
2023-03-16,XRP,0.3648,,,,,,,
2023-03-16,SOL,19.697,,,,,,,
2023-03-16,ETH,"1,673.85",,,,,,,
2023-03-16,BTC,"25,004.10",,,,,,,
2024-03-16,XRP,0.603,,,,,,,
2024-03-16,SOL,182.079,,,,,,,
2024-03-16,ETH,"3,523.68",,,,,,,
2024-03-16,BTC,"65,314.20",,,,,,,
2021-03-17,XRP,0.47,,,,,,,
2021-03-17,SOL,13.99,,,,,,,
2021-03-17,ETH,"1,823.35",,,,,,,
2021-03-17,BTC,"58,913.50",,,,,,,
2022-03-17,XRP,0.7933,,,,,,,
2022-03-17,SOL,87.813,,,,,,,
2022-03-17,ETH,"2,812.29",,,,,,,
2022-03-17,BTC,"40,914.80",,,,,,,
2023-03-17,XRP,0.3799,,,,,,,
2023-03-17,SOL,21.624,,,,,,,
2023-03-17,ETH,"1,789.38",,,,,,,
2023-03-17,BTC,"27,391.80",,,,,,,
2024-03-17,XRP,0.6189,,,,,,,
2024-03-17,SOL,201.83,,,,,,,
2024-03-17,ETH,"3,644.78",,,,,,,
2024-03-17,BTC,"68,391.20",,,,,,,
2021-03-18,XRP,0.4689,,,,,,,
2021-03-18,SOL,14.328,,,,,,,
2021-03-18,ETH,"1,776.08",,,,,,,
2021-03-18,BTC,"57,656.00",,,,,,,
2022-03-18,XRP,0.7966,,,,,,,
2022-03-18,SOL,89.792,,,,,,,
2022-03-18,ETH,"2,939.76",,,,,,,
2022-03-18,BTC,"41,767.80",,,,,,,
2023-03-18,XRP,0.374,,,,,,,
2023-03-18,SOL,21.215,,,,,,,
2023-03-18,ETH,"1,758.70",,,,,,,
2023-03-18,BTC,"26,914.50",,,,,,,
2024-03-18,XRP,0.6452,,,,,,,
2024-03-18,SOL,195.866,,,,,,,
2024-03-18,ETH,"3,520.30",,,,,,,
2024-03-18,BTC,"67,594.10",,,,,,,
2021-03-19,XRP,0.4667,,,,,,,
2021-03-19,SOL,14.287,,,,,,,
2021-03-19,ETH,"1,809.64",,,,,,,
2021-03-19,BTC,"58,088.00",,,,,,,
2022-03-19,XRP,0.8197,,,,,,,
2022-03-19,SOL,92.435,,,,,,,
2022-03-19,ETH,"2,949.92",,,,,,,
2022-03-19,BTC,"42,233.00",,,,,,,
2023-03-19,XRP,0.3855,,,,,,,
2023-03-19,SOL,21.855,,,,,,,
2023-03-19,ETH,"1,779.47",,,,,,,
2023-03-19,BTC,"27,958.70",,,,,,,
2024-03-19,XRP,0.585,,,,,,,
2024-03-19,SOL,169.894,,,,,,,
2024-03-19,ETH,"3,165.20",,,,,,,
2024-03-19,BTC,"62,050.00",,,,,,,
2021-03-20,XRP,0.5245,,,,,,,
2021-03-20,SOL,14.27,,,,,,,
2021-03-20,ETH,"1,804.60",,,,,,,
2021-03-20,BTC,"58,093.40",,,,,,,
2022-03-20,XRP,0.8061,,,,,,,
2022-03-20,SOL,88.606,,,,,,,
2022-03-20,ETH,"2,861.69",,,,,,,
2022-03-20,BTC,"41,276.00",,,,,,,
2023-03-20,XRP,0.3732,,,,,,,
2023-03-20,SOL,22.147,,,,,,,
2023-03-20,ETH,"1,732.31",,,,,,,
2023-03-20,BTC,"27,720.50",,,,,,,
2024-03-20,XRP,0.6113,,,,,,,
2024-03-20,SOL,191.897,,,,,,,
2024-03-20,ETH,"3,514.73",,,,,,,
2024-03-20,BTC,"67,854.00",,,,,,,
2021-03-21,XRP,0.5167,,,,,,,
2021-03-21,SOL,14.18,,,,,,,
2021-03-21,ETH,"1,783.72",,,,,,,
2021-03-21,BTC,"57,383.80",,,,,,,
2022-03-21,XRP,0.8374,,,,,,,
2022-03-21,SOL,88.62,,,,,,,
2022-03-21,ETH,"2,891.63",,,,,,,
2022-03-21,BTC,"41,022.00",,,,,,,
2023-03-21,XRP,0.4683,,,,,,,
2023-03-21,SOL,22.574,,,,,,,
2023-03-21,ETH,"1,803.54",,,,,,,
2023-03-21,BTC,"28,114.00",,,,,,,
2024-03-21,XRP,0.6408,,,,,,,
2024-03-21,SOL,179.417,,,,,,,
2024-03-21,ETH,"3,493.23",,,,,,,
2024-03-21,BTC,"65,503.80",,,,,,,
2021-03-22,XRP,0.5441,,,,,,,
2021-03-22,SOL,14.888,,,,,,,
2021-03-22,ETH,"1,682.37",,,,,,,
2021-03-22,BTC,"54,158.30",,,,,,,
2022-03-22,XRP,0.8366,,,,,,,
2022-03-22,SOL,90.424,,,,,,,
2022-03-22,ETH,"2,969.64",,,,,,,
2022-03-22,BTC,"42,373.00",,,,,,,
2023-03-22,XRP,0.4211,,,,,,,
2023-03-22,SOL,21.425,,,,,,,
2023-03-22,ETH,"1,734.48",,,,,,,
2023-03-22,BTC,"27,261.70",,,,,,,
2024-03-22,XRP,0.6116,,,,,,,
2024-03-22,SOL,175.087,,,,,,,
2024-03-22,ETH,"3,334.12",,,,,,,
2024-03-22,BTC,"63,785.50",,,,,,,
2021-03-23,XRP,0.5504,,,,,,,
2021-03-23,SOL,14.193,,,,,,,
2021-03-23,ETH,"1,667.90",,,,,,,
2021-03-23,BTC,"54,452.50",,,,,,,
2022-03-23,XRP,0.8376,,,,,,,
2022-03-23,SOL,94.924,,,,,,,
2022-03-23,ETH,"3,036.12",,,,,,,
2022-03-23,BTC,"42,912.00",,,,,,,
2023-03-23,XRP,0.444,,,,,,,
2023-03-23,SOL,22.184,,,,,,,
2023-03-23,ETH,"1,814.08",,,,,,,
2023-03-23,BTC,"28,310.70",,,,,,,
2024-03-23,XRP,0.6167,,,,,,,
2024-03-23,SOL,172.641,,,,,,,
2024-03-23,ETH,"3,332.90",,,,,,,
2024-03-23,BTC,"64,037.80",,,,,,,
2021-03-24,XRP,0.4821,,,,,,,
2021-03-24,SOL,13.629,,,,,,,
2021-03-24,ETH,"1,582.38",,,,,,,
2021-03-24,BTC,"52,325.40",,,,,,,
2022-03-24,XRP,0.8428,,,,,,,
2022-03-24,SOL,102.35,,,,,,,
2022-03-24,ETH,"3,109.25",,,,,,,
2022-03-24,BTC,"44,013.00",,,,,,,
2023-03-24,XRP,0.4256,,,,,,,
2023-03-24,SOL,20.659,,,,,,,
2023-03-24,ETH,"1,749.26",,,,,,,
2023-03-24,BTC,"27,462.20",,,,,,,
2024-03-24,XRP,0.6325,,,,,,,
2024-03-24,SOL,183.676,,,,,,,
2024-03-24,ETH,"3,455.33",,,,,,,
2024-03-24,BTC,"67,211.90",,,,,,,
2021-03-25,XRP,0.5109,,,,,,,
2021-03-25,SOL,12.988,,,,,,,
2021-03-25,ETH,"1,586.54",,,,,,,
2021-03-25,BTC,"51,322.30",,,,,,,
2022-03-25,XRP,0.8241,,,,,,,
2022-03-25,SOL,98.649,,,,,,,
2022-03-25,ETH,"3,103.51",,,,,,,
2022-03-25,BTC,"44,331.00",,,,,,,
2023-03-25,XRP,0.4432,,,,,,,
2023-03-25,SOL,20.425,,,,,,,
2023-03-25,ETH,"1,742.34",,,,,,,
2023-03-25,BTC,"27,475.60",,,,,,,
2024-03-25,XRP,0.6406,,,,,,,
2024-03-25,SOL,188.979,,,,,,,
2024-03-25,ETH,"3,590.62",,,,,,,
2024-03-25,BTC,"69,892.00",,,,,,,
2021-03-26,XRP,0.563,,,,,,,
2021-03-26,SOL,14.75,,,,,,,
2021-03-26,ETH,"1,698.60",,,,,,,
2021-03-26,BTC,"55,036.10",,,,,,,
2022-03-26,XRP,0.8329,,,,,,,
2022-03-26,SOL,101.804,,,,,,,
2022-03-26,ETH,"3,146.01",,,,,,,
2022-03-26,BTC,"44,548.00",,,,,,,
2023-03-26,XRP,0.448,,,,,,,
2023-03-26,SOL,20.957,,,,,,,
2023-03-26,ETH,"1,774.06",,,,,,,
2023-03-26,BTC,"27,973.50",,,,,,,
2024-03-26,XRP,0.6318,,,,,,,
2024-03-26,SOL,190.465,,,,,,,
2024-03-26,ETH,"3,587.50",,,,,,,
2024-03-26,BTC,"69,999.30",,,,,,,
2021-03-27,XRP,0.5479,,,,,,,
2021-03-27,SOL,16.506,,,,,,,
2021-03-27,ETH,"1,713.01",,,,,,,
2021-03-27,BTC,"55,862.90",,,,,,,
2022-03-27,XRP,0.8577,,,,,,,
2022-03-27,SOL,107.093,,,,,,,
2022-03-27,ETH,"3,297.04",,,,,,,
2022-03-27,BTC,"46,859.00",,,,,,,
2023-03-27,XRP,0.4793,,,,,,,
2023-03-27,SOL,19.9,,,,,,,
2023-03-27,ETH,"1,714.65",,,,,,,
2023-03-27,BTC,"27,129.80",,,,,,,
2024-03-27,XRP,0.6118,,,,,,,
2024-03-27,SOL,186.18,,,,,,,
2024-03-27,ETH,"3,500.43",,,,,,,
2024-03-27,BTC,"69,442.40",,,,,,,
2021-03-28,XRP,0.5457,,,,,,,
2021-03-28,SOL,18.22,,,,,,,
2021-03-28,ETH,"1,686.80",,,,,,,
2021-03-28,BTC,"55,765.20",,,,,,,
2022-03-28,XRP,0.8628,,,,,,,
2022-03-28,SOL,105.689,,,,,,,
2022-03-28,ETH,"3,329.38",,,,,,,
2022-03-28,BTC,"47,105.00",,,,,,,
2023-03-28,XRP,0.5144,,,,,,,
2023-03-28,SOL,20.453,,,,,,,
2023-03-28,ETH,"1,772.63",,,,,,,
2023-03-28,BTC,"27,262.20",,,,,,,
2024-03-28,XRP,0.6245,,,,,,,
2024-03-28,SOL,189.482,,,,,,,
2024-03-28,ETH,"3,559.43",,,,,,,
2024-03-28,BTC,"70,762.10",,,,,,,
2021-03-29,XRP,0.5654,,,,,,,
2021-03-29,SOL,18.878,,,,,,,
2021-03-29,ETH,"1,816.69",,,,,,,
2021-03-29,BTC,"57,616.20",,,,,,,
2022-03-29,XRP,0.8577,,,,,,,
2022-03-29,SOL,111.709,,,,,,,
2022-03-29,ETH,"3,401.89",,,,,,,
2022-03-29,BTC,"47,449.00",,,,,,,
2023-03-29,XRP,0.5427,,,,,,,
2023-03-29,SOL,21.11,,,,,,,
2023-03-29,ETH,"1,793.27",,,,,,,
2023-03-29,BTC,"28,350.40",,,,,,,
2024-03-29,XRP,0.63,,,,,,,
2024-03-29,SOL,192.107,,,,,,,
2024-03-29,ETH,"3,509.76",,,,,,,
2024-03-29,BTC,"69,871.70",,,,,,,
2021-03-30,XRP,0.5622,,,,,,,
2021-03-30,SOL,19.156,,,,,,,
2021-03-30,ETH,"1,841.01",,,,,,,
2021-03-30,BTC,"58,771.30",,,,,,,
2022-03-30,XRP,0.8613,,,,,,,
2022-03-30,SOL,120.727,,,,,,,
2022-03-30,ETH,"3,385.64",,,,,,,
2022-03-30,BTC,"47,075.00",,,,,,,
2023-03-30,XRP,0.5322,,,,,,,
2023-03-30,SOL,20.555,,,,,,,
2023-03-30,ETH,"1,793.59",,,,,,,
2023-03-30,BTC,"28,029.50",,,,,,,
2024-03-30,XRP,0.6215,,,,,,,
2024-03-30,SOL,194.221,,,,,,,
2024-03-30,ETH,"3,506.83",,,,,,,
2024-03-30,BTC,"69,611.50",,,,,,,
2021-03-31,XRP,0.5696,,,,,,,
2021-03-31,SOL,19.437,,,,,,,
2021-03-31,ETH,"1,917.99",,,,,,,
2021-03-31,BTC,"58,763.70",,,,,,,
2022-03-31,XRP,0.815,,,,,,,
2022-03-31,SOL,122.919,,,,,,,
2022-03-31,ETH,"3,282.35",,,,,,,
2022-03-31,BTC,"45,525.00",,,,,,,
2023-03-31,XRP,0.538,,,,,,,
2023-03-31,SOL,21.165,,,,,,,
2023-03-31,ETH,"1,821.62",,,,,,,
2023-03-31,BTC,"28,473.70",,,,,,,
2024-03-31,XRP,0.6291,,,,,,,
2024-03-31,SOL,202.51,,,,,,,
2024-03-31,ETH,"3,647.09",,,,,,,
2024-03-31,BTC,"71,332.00",,,,,,,
2021-04-13,XRP,1.7963,,,,,,,
2021-04-13,SOL,27.75,,,,,,,
2021-04-13,ETH,"2,299.93",,,,,,,
2021-04-13,BTC,"63,540.90",,,,,,,
2022-04-13,XRP,0.7228,,,,,,,
2022-04-13,SOL,104.88,,,,,,,
2022-04-13,ETH,"3,116.92",,,,,,,
2022-04-13,BTC,"41,133.00",,,,,,,
2023-04-13,XRP,0.5124,,,,,,,
2023-04-13,SOL,24.437,,,,,,,
2023-04-13,ETH,"2,012.11",,,,,,,
2023-04-13,BTC,"30,387.40",,,,,,,
2024-04-13,XRP,0.4783,,,,,,,
2024-04-13,SOL,138.641,,,,,,,
2024-04-13,ETH,"3,004.44",,,,,,,
2024-04-13,BTC,"63,849.90",,,,,,,
2021-04-14,XRP,1.8363,,,,,,,
2021-04-14,SOL,26.465,,,,,,,
2021-04-14,ETH,"2,431.56",,,,,,,
2021-04-14,BTC,"62,980.40",,,,,,,
2022-04-14,XRP,0.7263,,,,,,,
2022-04-14,SOL,100.744,,,,,,,
2022-04-14,ETH,"3,021.93",,,,,,,
2022-04-14,BTC,"39,936.00",,,,,,,
2023-04-14,XRP,0.5227,,,,,,,
2023-04-14,SOL,24.723,,,,,,,
2023-04-14,ETH,"2,099.98",,,,,,,
2023-04-14,BTC,"30,472.50",,,,,,,
2024-04-14,XRP,0.5034,,,,,,,
2024-04-14,SOL,151.412,,,,,,,
2024-04-14,ETH,"3,152.65",,,,,,,
2024-04-14,BTC,"65,697.40",,,,,,,
2021-04-15,XRP,1.7578,,,,,,,
2021-04-15,SOL,27.001,,,,,,,
2021-04-15,ETH,"2,514.22",,,,,,,
2021-04-15,BTC,"63,216.00",,,,,,,
2022-04-15,XRP,0.7856,,,,,,,
2022-04-15,SOL,101.407,,,,,,,
2022-04-15,ETH,"3,042.01",,,,,,,
2022-04-15,BTC,"40,560.00",,,,,,,
2023-04-15,XRP,0.5193,,,,,,,
2023-04-15,SOL,24.047,,,,,,,
2023-04-15,ETH,"2,090.59",,,,,,,
2023-04-15,BTC,"30,299.60",,,,,,,
2024-04-15,XRP,0.4976,,,,,,,
2024-04-15,SOL,138.499,,,,,,,
2024-04-15,ETH,"3,100.94",,,,,,,
2024-04-15,BTC,"63,411.90",,,,,,,
2021-04-16,XRP,1.5475,,,,,,,
2021-04-16,SOL,25.342,,,,,,,
2021-04-16,ETH,"2,423.18",,,,,,,
2021-04-16,BTC,"61,379.70",,,,,,,
2022-04-16,XRP,0.781,,,,,,,
2022-04-16,SOL,102.118,,,,,,,
2022-04-16,ETH,"3,058.96",,,,,,,
2022-04-16,BTC,"40,382.00",,,,,,,
2023-04-16,XRP,0.5209,,,,,,,
2023-04-16,SOL,25.36,,,,,,,
2023-04-16,ETH,"2,119.29",,,,,,,
2023-04-16,BTC,"30,310.30",,,,,,,
2024-04-16,XRP,0.4965,,,,,,,
2024-04-16,SOL,136.227,,,,,,,
2024-04-16,ETH,"3,083.43",,,,,,,
2024-04-16,BTC,"63,805.30",,,,,,,
2021-04-17,XRP,1.5406,,,,,,,
2021-04-17,SOL,25.096,,,,,,,
2021-04-17,ETH,"2,318.33",,,,,,,
2021-04-17,BTC,"60,041.90",,,,,,,
2022-04-17,XRP,0.7519,,,,,,,
2022-04-17,SOL,100.296,,,,,,,
2022-04-17,ETH,"2,989.05",,,,,,,
2022-04-17,BTC,"39,703.00",,,,,,,
2023-04-17,XRP,0.5109,,,,,,,
2023-04-17,SOL,24.569,,,,,,,
2023-04-17,ETH,"2,074.74",,,,,,,
2023-04-17,BTC,"29,434.90",,,,,,,
2024-04-17,SOL,131.919,,,,,,,
2024-04-17,ETH,"2,985.82",,,,,,,
2024-04-17,BTC,"61,278.90",,,,,,,
2021-04-18,XRP,1.4079,,,,,,,
2021-04-18,SOL,28.3,,,,,,,
2021-04-18,ETH,"2,237.17",,,,,,,
2021-04-18,BTC,"56,207.10",,,,,,,
2022-04-18,XRP,0.7692,,,,,,,
2022-04-18,SOL,102.304,,,,,,,
2022-04-18,ETH,"3,055.64",,,,,,,
2022-04-18,BTC,"40,803.00",,,,,,,
2023-04-18,XRP,0.5318,,,,,,,
2023-04-18,SOL,24.823,,,,,,,
2023-04-18,ETH,"2,103.34",,,,,,,
2023-04-18,BTC,"30,382.20",,,,,,,
2024-04-18,XRP,0.5025,,,,,,,
2024-04-18,SOL,142.037,,,,,,,
2024-04-18,ETH,"3,064.48",,,,,,,
2024-04-18,BTC,"63,481.40",,,,,,,
2021-04-19,XRP,1.3092,,,,,,,
2021-04-19,SOL,28.8,,,,,,,
2021-04-19,ETH,"2,160.63",,,,,,,
2021-04-19,BTC,"55,646.10",,,,,,,
2022-04-19,XRP,0.7748,,,,,,,
2022-04-19,SOL,108.576,,,,,,,
2022-04-19,ETH,"3,102.01",,,,,,,
2022-04-19,BTC,"41,503.00",,,,,,,
2023-04-19,XRP,0.4911,,,,,,,
2023-04-19,SOL,22.683,,,,,,,
2023-04-19,ETH,"1,935.97",,,,,,,
2023-04-19,BTC,"28,813.70",,,,,,,
2024-04-19,XRP,0.5028,,,,,,,
2024-04-19,SOL,142.362,,,,,,,
2024-04-19,ETH,"3,056.23",,,,,,,
2024-04-19,BTC,"63,799.10",,,,,,,
2021-04-20,XRP,1.3861,,,,,,,
2021-04-20,SOL,31.752,,,,,,,
2021-04-20,ETH,"2,332.14",,,,,,,
2021-04-20,BTC,"56,483.20",,,,,,,
2022-04-20,XRP,0.7516,,,,,,,
2022-04-20,SOL,105.55,,,,,,,
2022-04-20,ETH,"3,076.38",,,,,,,
2022-04-20,BTC,"41,368.00",,,,,,,
2023-04-20,XRP,0.4752,,,,,,,
2023-04-20,SOL,22.183,,,,,,,
2023-04-20,ETH,"1,942.72",,,,,,,
2023-04-20,BTC,"28,240.50",,,,,,,
2024-04-20,XRP,0.5288,,,,,,,
2024-04-20,SOL,151.138,,,,,,,
2024-04-20,ETH,"3,156.63",,,,,,,
2024-04-20,BTC,"64,961.10",,,,,,,
2021-04-21,XRP,1.2905,,,,,,,
2021-04-21,SOL,32.536,,,,,,,
2021-04-21,ETH,"2,360.81",,,,,,,
2021-04-21,BTC,"53,820.20",,,,,,,
2022-04-21,XRP,0.7328,,,,,,,
2022-04-21,SOL,101.757,,,,,,,
2022-04-21,ETH,"2,983.95",,,,,,,
2022-04-21,BTC,"40,482.00",,,,,,,
2023-04-21,XRP,0.4492,,,,,,,
2023-04-21,SOL,21.267,,,,,,,
2023-04-21,ETH,"1,849.81",,,,,,,
2023-04-21,BTC,"27,264.80",,,,,,,
2024-04-21,XRP,0.5246,,,,,,,
2024-04-21,SOL,148.785,,,,,,,
2024-04-21,ETH,"3,147.83",,,,,,,
2024-04-21,BTC,"64,940.20",,,,,,,
2021-04-22,XRP,1.1589,,,,,,,
2021-04-22,SOL,39.015,,,,,,,
2021-04-22,ETH,"2,401.10",,,,,,,
2021-04-22,BTC,"51,729.50",,,,,,,
2022-04-22,XRP,0.7178,,,,,,,
2022-04-22,SOL,100.533,,,,,,,
2022-04-22,ETH,"2,963.00",,,,,,,
2022-04-22,BTC,"39,709.00",,,,,,,
2023-04-22,XRP,0.4719,,,,,,,
2023-04-22,SOL,21.795,,,,,,,
2023-04-22,ETH,"1,873.95",,,,,,,
2023-04-22,BTC,"27,813.90",,,,,,,
2024-04-22,XRP,0.5562,,,,,,,
2024-04-22,SOL,156.979,,,,,,,
2024-04-22,ETH,"3,200.62",,,,,,,
2024-04-22,BTC,"66,829.30",,,,,,,
2021-04-23,XRP,1.1702,,,,,,,
2021-04-23,SOL,36.006,,,,,,,
2021-04-23,ETH,"2,367.31",,,,,,,
2021-04-23,BTC,"51,143.60",,,,,,,
2022-04-23,XRP,0.7055,,,,,,,
2022-04-23,SOL,100.583,,,,,,,
2022-04-23,ETH,"2,931.90",,,,,,,
2022-04-23,BTC,"39,418.00",,,,,,,
2023-04-23,XRP,0.4648,,,,,,,
2023-04-23,SOL,21.47,,,,,,,
2023-04-23,ETH,"1,862.05",,,,,,,
2023-04-23,BTC,"27,591.40",,,,,,,
2024-04-23,XRP,0.5445,,,,,,,
2024-04-23,SOL,154.743,,,,,,,
2024-04-23,ETH,"3,220.13",,,,,,,
2024-04-23,BTC,"66,415.00",,,,,,,
2021-04-24,XRP,1.0501,,,,,,,
2021-04-24,SOL,40.849,,,,,,,
2021-04-24,ETH,"2,215.93",,,,,,,
2021-04-24,BTC,"50,088.90",,,,,,,
2022-04-24,XRP,0.6983,,,,,,,
2022-04-24,SOL,99.227,,,,,,,
2022-04-24,ETH,"2,922.03",,,,,,,
2022-04-24,BTC,"39,464.00",,,,,,,
2023-04-24,XRP,0.4607,,,,,,,
2023-04-24,SOL,21.38,,,,,,,
2023-04-24,ETH,"1,841.88",,,,,,,
2023-04-24,BTC,"27,509.30",,,,,,,
2024-04-24,XRP,0.5275,,,,,,,
2024-04-24,SOL,147.739,,,,,,,
2024-04-24,ETH,"3,141.03",,,,,,,
2024-04-24,BTC,"64,285.70",,,,,,,
2021-04-25,XRP,1.0338,,,,,,,
2021-04-25,SOL,47.466,,,,,,,
2021-04-25,ETH,"2,316.48",,,,,,,
2021-04-25,BTC,"48,963.60",,,,,,,
2022-04-25,XRP,0.6931,,,,,,,
2022-04-25,SOL,101.007,,,,,,,
2022-04-25,ETH,"3,006.04",,,,,,,
2022-04-25,BTC,"40,427.00",,,,,,,
2023-04-25,XRP,0.4697,,,,,,,
2023-04-25,SOL,21.92,,,,,,,
2023-04-25,ETH,"1,865.95",,,,,,,
2023-04-25,BTC,"28,298.80",,,,,,,
2024-04-25,XRP,0.5254,,,,,,,
2024-04-25,SOL,144.808,,,,,,,
2024-04-25,ETH,"3,155.83",,,,,,,
2024-04-25,BTC,"64,497.10",,,,,,,
2021-04-26,XRP,1.367,,,,,,,
2021-04-26,SOL,44.5,,,,,,,
2021-04-26,ETH,"2,533.12",,,,,,,
2021-04-26,BTC,"54,020.50",,,,,,,
2022-04-26,XRP,0.6424,,,,,,,
2022-04-26,SOL,95.683,,,,,,,
2022-04-26,ETH,"2,810.42",,,,,,,
2022-04-26,BTC,"38,113.00",,,,,,,
2023-04-26,XRP,0.4618,,,,,,,
2023-04-26,SOL,21.284,,,,,,,
2023-04-26,ETH,"1,866.05",,,,,,,
2023-04-26,BTC,"28,424.60",,,,,,,
2024-04-26,XRP,0.526,,,,,,,
2024-04-26,SOL,139.104,,,,,,,
2024-04-26,ETH,"3,130.90",,,,,,,
2024-04-26,BTC,"63,766.40",,,,,,,
2021-04-27,XRP,1.4017,,,,,,,
2021-04-27,SOL,43.253,,,,,,,
2021-04-27,ETH,"2,665.24",,,,,,,
2021-04-27,BTC,"55,036.50",,,,,,,
2022-04-27,XRP,0.6521,,,,,,,
2022-04-27,SOL,98.324,,,,,,,
2022-04-27,ETH,"2,888.99",,,,,,,
2022-04-27,BTC,"39,243.00",,,,,,,
2023-04-27,XRP,0.4667,,,,,,,
2023-04-27,SOL,22.332,,,,,,,
2023-04-27,ETH,"1,908.81",,,,,,,
2023-04-27,BTC,"29,475.90",,,,,,,
2024-04-27,XRP,0.5179,,,,,,,
2024-04-27,SOL,141.306,,,,,,,
2024-04-27,ETH,"3,255.57",,,,,,,
2024-04-27,BTC,"63,456.80",,,,,,,
2021-04-28,XRP,1.358,,,,,,,
2021-04-28,SOL,44.97,,,,,,,
2021-04-28,ETH,"2,746.54",,,,,,,
2021-04-28,BTC,"54,841.40",,,,,,,
2022-04-28,XRP,0.6428,,,,,,,
2022-04-28,SOL,98.233,,,,,,,
2022-04-28,ETH,"2,937.01",,,,,,,
2022-04-28,BTC,"39,748.00",,,,,,,
2023-04-28,XRP,0.4797,,,,,,,
2023-04-28,SOL,23.348,,,,,,,
2023-04-28,ETH,"1,891.14",,,,,,,
2023-04-28,BTC,"29,321.80",,,,,,,
2024-04-28,XRP,0.5101,,,,,,,
2024-04-28,SOL,137.895,,,,,,,
2024-04-28,ETH,"3,261.69",,,,,,,
2024-04-28,BTC,"63,109.70",,,,,,,
2021-04-29,XRP,1.3981,,,,,,,
2021-04-29,SOL,42.637,,,,,,,
2021-04-29,ETH,"2,757.36",,,,,,,
2021-04-29,BTC,"53,560.80",,,,,,,
2022-04-29,XRP,0.6115,,,,,,,
2022-04-29,SOL,93.915,,,,,,,
2022-04-29,ETH,"2,816.66",,,,,,,
2022-04-29,BTC,"38,581.00",,,,,,,
2023-04-29,XRP,0.478,,,,,,,
2023-04-29,SOL,23.186,,,,,,,
2023-04-29,ETH,"1,907.80",,,,,,,
2023-04-29,BTC,"29,234.10",,,,,,,
2024-04-29,XRP,0.5151,,,,,,,
2024-04-29,SOL,137.686,,,,,,,
2024-04-29,ETH,"3,216.29",,,,,,,
2024-04-29,BTC,"63,860.10",,,,,,,
2021-04-30,XRP,1.5971,,,,,,,
2021-04-30,SOL,42.586,,,,,,,
2021-04-30,ETH,"2,772.78",,,,,,,
2021-04-30,BTC,"57,720.30",,,,,,,
2022-04-30,XRP,0.5852,,,,,,,
2022-04-30,SOL,84.757,,,,,,,
2022-04-30,ETH,"2,727.18",,,,,,,
2022-04-30,BTC,"37,650.00",,,,,,,
2023-04-30,XRP,0.4705,,,,,,,
2023-04-30,SOL,22.739,,,,,,,
2023-04-30,ETH,"1,868.88",,,,,,,
2023-04-30,BTC,"29,252.10",,,,,,,
2024-04-30,XRP,0.5004,,,,,,,
2024-04-30,SOL,126.74,,,,,,,
2024-04-30,ETH,"3,014.41",,,,,,,
2024-04-30,BTC,"60,666.60",,,,,,,
2021-05-13,XRP,1.3614,,,,,,,
2021-05-13,SOL,40.233,,,,,,,
2021-05-13,ETH,"3,719.62",,,,,,,
2021-05-13,BTC,"49,704.60",,,,,,,
2022-05-13,XRP,0.4228,,,,,,,
2022-05-13,SOL,48.832,,,,,,,
2022-05-13,ETH,"2,009.53",,,,,,,
2022-05-13,BTC,"29,284.40",,,,,,,
2023-05-13,XRP,0.424,,,,,,,
2023-05-13,SOL,20.832,,,,,,,
2023-05-13,ETH,"1,794.95",,,,,,,
2023-05-13,BTC,"26,777.50",,,,,,,
2024-05-13,XRP,0.5052,,,,,,,
2024-05-13,SOL,147.411,,,,,,,
2024-05-13,ETH,"2,951.01",,,,,,,
2024-05-13,BTC,"62,937.20",,,,,,,
2021-05-14,XRP,1.4034,,,,,,,
